,cont_hh_cost_elec,cont_hh_cost_gas,cont_hh_cost_water,cont_hh_house_value,cont_hh_income,cont_hh_rent,cont_p_income,cont_p_perc_poverty_threshold,i_hh_college_degree,i_hh_disability,i_hh_employed,i_hh_food_stamp,i_hh_have_kids,i_hh_health_insurance,i_hh_immigrant,i_hh_in_school,i_hh_linguistic_isolation,i_hh_married,i_hh_mortgage,i_hh_own_house,i_hh_private_school,i_hh_self_employed,i_hh_speak_english,i_hh_stem,i_hh_stem_occupation,i_hh_us_citizen,i_hh_veteran,i_p_born_usa,i_p_college,i_p_college_degree,i_p_disability,i_p_employed,i_p_english_first,i_p_female,i_p_have_kids,i_p_health_insurance,i_p_immigrant,i_p_in_school,i_p_married,i_p_private_school,i_p_race_am_indian_alaska,i_p_race_asian,i_p_race_black,i_p_race_hispanic,i_p_race_other,i_p_race_pacific_islander,i_p_race_white,i_p_self_employed,i_p_speak_english,i_p_stem,i_p_stem_occupation,i_p_us_citizen,i_p_veteran,int_hh_bedrooms,int_hh_num_families,int_hh_num_fathers,int_hh_num_generations,int_hh_num_mothers,int_hh_vehicles,int_p_age,int_p_family_size,int_p_num_siblings,tech_hh_id,tech_hh_weight,tech_p_dad_id,tech_p_id,tech_p_mom_id,tech_p_spouse_id,tech_p_weight
11835,2040,1800,500,220000,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,3,1,0,1,0,2,25,2,0,1274889,76,0,2,0,1,76
10540,960,0,30,250000,114600,0,1100,501,1,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,3,1,0,2,1,2,21,2,0,1117122,81,0,2,1,0,112
577,960,120,470,0,14300,150,5500,98,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,3,1,0,1,0,3,23,2,0,69557,23,0,1,0,2,23
2136,4800,840,70,0,81530,1000,20000,263,1,1,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,4,1,1,2,1,3,24,6,2,181414,55,4,1,5,0,55
4561,840,1680,250,25000,30000,0,0,134,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,3,1,1,2,1,3,24,4,1,432010,103,1,4,2,0,98
9513,1800,2760,600,140000,88000,0,6000,501,0,0,1,0,1,1,0,0,0,1,1,1,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,3,1,1,2,1,3,23,3,0,983958,76,1,3,2,0,85
686,240,0,70,0,21000,2000,17000,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,2,2,0,1,0,0,23,1,0,77352,108,0,1,0,0,108
7960,600,1320,480,600000,256000,0,0,501,1,0,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,3,1,1,2,1,3,24,3,0,819529,100,2,3,1,0,88
3208,1080,0,0,0,25000,1000,1000,148,0,0,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,2,1,1,2,1,2,23,3,0,280089,181,2,3,1,0,225
10422,720,1080,0,0,24000,450,19000,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,3,2,0,1,0,2,23,1,0,1100787,109,0,2,0,0,121
4609,1080,360,0,170000,207150,0,63150,501,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,2,0,1,0,2,24,1,0,437738,82,0,1,0,0,82
6565,960,360,0,0,27100,840,4600,121,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,2,1,1,2,1,2,19,4,1,660324,94,1,4,2,0,65
12384,1560,0,1000,0,11700,840,4200,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,3,3,0,1,0,3,22,1,0,1327485,75,0,1,0,0,76
3843,2400,0,50,300000,165000,0,14000,501,1,0,1,0,1,1,1,1,0,1,1,1,0,0,1,0,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,3,1,1,2,1,3,23,3,0,356928,66,1,3,2,0,56
3000,4800,0,480,200000,65000,0,40000,446,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,5,1,0,1,0,2,21,2,1,257683,66,0,1,0,0,66
9837,1800,1440,600,250000,103700,0,1200,339,0,0,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,3,1,1,3,2,5,22,6,1,1032968,93,1,4,2,0,127
2136,4800,840,70,0,81530,1000,20000,263,1,1,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,4,1,1,2,1,3,24,6,2,181414,55,4,1,5,0,55
313,720,0,0,0,15700,1200,12000,107,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,2,2,0,1,0,0,22,1,0,38807,63,0,1,0,0,62
11284,720,720,720,160000,104000,0,0,394,1,0,1,0,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,5,1,1,2,1,2,23,5,0,1211929,61,0,5,0,0,77
4711,600,600,30,220000,98000,0,8000,501,1,0,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,3,1,0,1,0,2,23,2,0,447234,71,0,2,0,1,68
8684,1080,6480,2900,50000,123500,0,3000,463,1,1,1,0,1,1,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,3,1,1,2,1,2,21,5,2,889601,42,1,5,2,0,69
5088,1920,600,1200,280000,27300,0,600,160,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,4,1,1,2,1,5,22,3,0,490646,78,1,3,2,0,111
4561,840,1680,250,25000,30000,0,0,134,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,3,1,1,2,1,3,24,4,1,432010,103,1,4,2,0,98
8373,0,0,0,0,18000,530,18000,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,20,1,0,858757,82,0,1,0,0,82
11493,2160,0,30,0,40000,1100,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,2,0,1,0,2,22,1,0,1237105,40,0,2,0,0,37
456,2400,360,460,0,25130,0,15130,135,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,2,2,0,1,0,1,23,1,0,52665,136,0,1,0,0,136
10944,1200,0,20,0,33500,1100,33500,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1,0,1,23,1,0,1173439,70,0,1,0,0,69
9934,720,0,0,0,7000,680,4000,48,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,2,1,0,1,0,2,24,2,0,1043330,71,0,1,0,2,71
9376,2040,960,1200,200000,213900,0,30000,501,1,1,1,0,1,1,0,0,0,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,4,1,2,3,2,4,23,7,2,965013,73,2,4,1,0,71
4772,600,960,600,50000,28500,0,16000,125,0,0,1,0,1,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,4,1,1,2,1,4,22,4,1,453064,176,1,3,2,0,84
12098,600,960,340,107000,80000,0,40000,501,0,0,1,0,1,1,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,3,1,0,2,1,2,24,2,0,1300241,49,0,2,1,0,121
5818,0,0,0,0,5000,1500,3000,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,2,1,0,1,0,1,22,2,1,585432,116,0,1,0,0,115
574,720,0,120,0,28000,600,2400,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,2,2,0,1,0,2,22,1,0,68962,115,0,1,0,0,115
7987,0,0,0,0,27000,550,27000,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,1,0,1,0,1,23,1,0,823293,115,0,1,0,0,115
11083,2400,0,400,0,47000,1100,3000,269,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,3,1,0,2,1,3,22,3,1,1188684,73,0,2,1,0,102
1874,960,600,450,550000,85000,0,6000,273,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,4,1,1,3,2,4,23,6,1,163035,54,1,3,2,0,79
989,240,0,0,0,87000,980,5000,44,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,2,3,0,1,0,1,22,1,0,98796,72,0,2,0,0,107
8080,1440,1440,240,0,0,1400,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,4,4,0,1,0,4,22,1,0,833357,246,0,3,0,0,331
10133,0,0,0,0,56000,1000,5000,44,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,2,0,1,0,2,24,1,0,1063577,102,0,1,0,0,102
11371,3960,240,1100,350000,234510,0,1400,501,1,1,1,0,1,1,0,0,0,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,4,1,1,2,1,3,24,4,0,1223258,84,1,3,2,0,133
11777,3480,480,500,315000,155000,0,10000,501,1,0,1,0,1,1,1,1,0,1,1,1,0,0,1,0,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,5,1,1,2,1,3,24,4,1,1268474,74,1,3,2,0,89
12414,1200,0,440,0,0,820,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,2,2,0,1,0,2,20,1,0,1329810,69,0,2,0,0,61
5819,0,0,0,0,5000,1500,2000,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,2,1,0,1,0,1,22,2,1,585432,116,0,2,0,0,131
6247,4320,0,1500,220000,123600,0,27000,264,0,1,1,0,1,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,4,1,2,3,2,2,25,9,2,621662,121,2,4,1,0,97
10515,6240,720,0,0,24630,1200,3000,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,8,6,0,1,0,1,21,1,0,1113725,44,0,6,0,0,62
2136,4800,840,70,0,81530,1000,20000,263,1,1,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,4,1,1,2,1,3,24,6,2,181414,55,4,1,5,0,55
8661,600,2400,100,0,18831,650,5130,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,4,4,0,1,0,0,21,1,0,887887,56,0,3,0,0,60
11853,600,0,0,0,0,710,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,1,0,2,25,2,1,1276656,185,0,1,0,0,185
12356,720,0,0,0,29000,1200,1000,9,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,4,2,0,1,0,2,23,1,0,1325879,87,0,2,0,0,135
574,720,0,120,0,28000,600,2400,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,2,2,0,1,0,2,22,1,0,68962,115,0,1,0,0,115
3000,4800,0,480,200000,65000,0,40000,446,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,5,1,0,1,0,2,21,2,1,257683,66,0,1,0,0,66
3674,5160,1080,1500,400000,162000,0,8000,501,1,0,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,3,1,1,2,1,4,23,4,1,339230,183,1,3,2,0,177
8930,3600,1800,450,650000,121000,0,0,501,1,0,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,4,1,1,2,1,3,20,4,1,910940,121,2,3,1,0,148
10787,960,0,0,0,11000,1000,5000,44,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,2,2,0,1,0,0,23,1,0,1152874,60,0,2,0,0,77
2770,960,0,40,0,44000,1300,4000,36,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,3,4,0,1,0,4,22,1,0,232231,57,0,2,0,0,77
6525,360,240,0,0,10000,2400,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,2,3,0,1,0,2,22,1,0,656235,207,0,3,0,0,255
1389,840,720,90,345000,130000,0,9000,365,0,0,1,0,1,1,1,1,0,1,1,1,0,0,1,0,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,5,1,1,2,1,5,23,7,3,126051,94,1,3,2,0,116
3545,3120,0,360,0,29700,1300,5700,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,6,5,0,1,0,5,21,1,0,322828,59,0,4,0,0,79
3849,960,840,30,0,7600,1100,2500,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,3,3,0,1,0,3,24,1,0,357474,49,0,2,0,0,97
8042,1920,0,60,600000,165000,0,25000,501,1,0,1,0,1,1,1,0,0,1,1,1,0,1,1,1,0,1,0,0,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,4,1,1,2,1,0,21,4,1,829182,79,2,3,1,0,70
6688,240,0,0,0,22800,530,22800,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1,0,1,25,1,0,674216,76,0,1,0,0,75
1675,2400,480,1200,270000,113000,0,12000,501,1,0,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,3,1,1,2,1,3,19,3,0,148439,80,1,3,2,0,65
2802,840,720,480,120000,68800,0,2200,404,0,0,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,4,1,1,2,1,4,21,3,0,234894,70,1,3,2,0,173
7864,4200,4200,700,600000,251800,0,10000,501,1,1,1,0,1,1,0,1,0,1,1,1,0,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,4,2,2,3,1,4,22,5,1,808625,106,1,3,2,0,121
5811,1200,0,0,200000,102500,0,18200,501,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,3,1,1,2,1,4,23,3,0,584768,66,1,3,2,0,84
10787,960,0,0,0,11000,1000,5000,44,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,2,2,0,1,0,0,23,1,0,1152874,60,0,2,0,0,77
2025,0,0,0,0,500,950,500,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1,0,1,22,1,0,174527,54,0,1,0,0,54
10224,0,0,0,0,0,650,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,2,1,0,1,0,0,24,1,0,1075790,127,0,1,0,0,127
9828,840,720,600,0,-1500,610,-4500,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,2,1,0,1,0,1,23,2,1,1031803,56,0,2,0,0,104
7500,2040,0,360,120000,84000,0,16000,142,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,2,2,0,1,0,2,25,1,0,775624,177,0,1,0,0,177
10220,6480,2400,990,1692000,495234,0,4,501,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,9,1,1,2,1,6,23,4,1,1075350,231,2,4,1,0,276
631,960,1080,600,30000,96000,0,1000,501,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,2,1,0,2,1,3,22,3,1,73398,161,0,1,3,0,162
4061,1800,1200,260,100000,73000,0,12000,432,0,0,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,3,1,1,2,1,4,21,3,0,381855,10,1,3,2,0,26
12395,360,360,0,0,29100,450,5100,200,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,2,1,0,1,0,2,23,2,0,1328520,322,0,1,0,2,323
12543,360,0,0,0,21000,430,5000,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,3,2,0,1,0,2,22,1,0,1342749,70,0,1,0,0,71
2782,1080,600,0,250000,98400,0,3000,501,1,0,1,0,1,1,0,0,0,1,1,1,0,1,1,0,0,1,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,3,1,1,2,1,2,22,3,0,233143,93,1,3,2,0,117
10612,600,360,40,295000,28500,0,5000,218,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,2,1,1,2,0,3,21,2,0,1129890,120,1,2,0,0,118
3985,840,1680,620,0,56000,1200,9300,388,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,3,1,0,2,1,2,23,2,0,372839,85,0,2,1,0,107
1561,960,240,1100,850000,385000,0,0,501,1,0,1,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,4,1,1,2,1,3,21,4,1,139283,94,2,3,1,0,94
10215,2760,240,1200,335000,121100,0,5100,441,1,0,1,0,1,1,1,1,0,1,1,1,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,5,1,1,2,1,4,21,5,2,1074641,103,1,4,2,0,144
7067,1320,720,440,104000,69000,0,15000,133,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,3,2,0,1,0,2,22,1,0,722547,78,0,2,0,0,73
9934,720,0,0,0,7000,680,4000,48,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,2,1,0,1,0,2,24,2,0,1043330,71,0,1,0,2,71
11252,4440,840,1200,80000,55130,0,230,173,0,1,1,1,1,1,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0,1,1,0,0,1,1,1,0,1,0,5,2,2,3,3,4,24,6,0,1208681,229,0,6,0,3,217
5818,0,0,0,0,5000,1500,3000,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,2,1,0,1,0,1,22,2,1,585432,116,0,1,0,0,115
3139,360,0,120,0,44000,980,28000,247,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,2,2,0,1,0,2,24,1,0,273355,37,0,1,0,0,37
6874,840,720,250,300000,119364,0,7904,501,1,0,1,0,1,1,0,0,0,1,1,1,0,0,1,0,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,5,1,1,2,1,3,22,3,0,696668,125,1,3,2,0,87
11168,3600,240,1200,180000,102260,0,2200,385,0,0,1,0,1,1,0,1,0,1,1,1,0,1,1,0,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,4,1,1,2,1,4,22,5,2,1198582,61,1,3,2,0,73
6874,840,720,250,300000,119364,0,7904,501,1,0,1,0,1,1,0,0,0,1,1,1,0,0,1,0,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,5,1,1,2,1,3,22,3,0,696668,125,1,3,2,0,87
11385,1800,720,0,0,3500,2500,1500,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,3,3,0,1,0,3,22,1,0,1225400,47,0,1,0,0,46
1489,600,0,630,250000,139700,0,6000,501,1,0,1,0,1,1,1,0,0,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,4,1,1,2,1,4,24,5,2,133155,183,1,4,2,0,200
7279,960,0,520,230000,181500,0,1500,501,1,0,1,0,1,1,0,0,0,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,3,2,0,2,1,4,20,2,0,748960,98,0,2,1,0,194
